date,currency,value,value_buy,value_sell,unit,frequency,indicator_id,indicator_name,source,source_url,fetched_at
2016-01-04,USD,6.3,6.2842,6.3,VES por USD,daily,bcv_tipo_cambio_usd_usd,Tipo de Cambio BCV Bs/USD - USD,Banco Central de Venezuela,https://www.bcv.org.ve/sites/default/files/indicadores_sector_externo/2_1_1_tdc.xlsx,2026-06-26T17:47:00Z
2016-01-05,USD,6.3,6.2842,6.3,VES por USD,daily,bcv_tipo_cambio_usd_usd,Tipo de Cambio BCV Bs/USD - USD,Banco Central de Venezuela,https://www.bcv.org.ve/sites/default/files/indicadores_sector_externo/2_1_1_tdc.xlsx,2026-06-26T17:47:00Z
2016-01-06,USD,6.3,6.2842,6.3,VES por USD,daily,bcv_tipo_cambio_usd_usd,Tipo de Cambio BCV Bs/USD - USD,Banco Central de Venezuela,https://www.bcv.org.ve/sites/default/files/indicadores_sector_externo/2_1_1_tdc.xlsx,2026-06-26T17:47:00Z
2016-01-07,USD,6.3,6.2842,6.3,VES por USD,daily,bcv_tipo_cambio_usd_usd,Tipo de Cambio BCV Bs/USD - USD,Banco Central de Venezuela,https://www.bcv.org.ve/sites/default/files/indicadores_sector_externo/2_1_1_tdc.xlsx,2026-06-26T17:47:00Z
2016-01-08,USD,6.3,6.2842,6.3,VES por USD,daily,bcv_tipo_cambio_usd_usd,Tipo de Cambio BCV Bs/USD - USD,Banco Central de Venezuela,https://www.bcv.org.ve/sites/default/files/indicadores_sector_externo/2_1_1_tdc.xlsx,2026-06-26T17:47:00Z
2016-01-12,USD,6.3,6.2842,6.3,VES por USD,daily,bcv_tipo_cambio_usd_usd,Tipo de Cambio BCV Bs/USD - USD,Banco Central de Venezuela,https://www.bcv.org.ve/sites/default/files/indicadores_sector_externo/2_1_1_tdc.xlsx,2026-06-26T17:47:00Z
2016-01-13,USD,6.3,6.2842,6.3,VES por USD,daily,bcv_tipo_cambio_usd_usd,Tipo de Cambio BCV Bs/USD - USD,Banco Central de Venezuela,https://www.bcv.org.ve/sites/default/files/indicadores_sector_externo/2_1_1_tdc.xlsx,2026-06-26T17:47:00Z
2016-01-14,USD,6.3,6.2842,6.3,VES por USD,daily,bcv_tipo_cambio_usd_usd,Tipo de Cambio BCV Bs/USD - USD,Banco Central de Venezuela,https://www.bcv.org.ve/sites/default/files/indicadores_sector_externo/2_1_1_tdc.xlsx,2026-06-26T17:47:00Z
2016-01-15,USD,6.3,6.2842,6.3,VES por USD,daily,bcv_tipo_cambio_usd_usd,Tipo de Cambio BCV Bs/USD - USD,Banco Central de Venezuela,https://www.bcv.org.ve/sites/default/files/indicadores_sector_externo/2_1_1_tdc.xlsx,2026-06-26T17:47:00Z
2016-01-18,USD,6.3,6.2842,6.3,VES por USD,daily,bcv_tipo_cambio_usd_usd,Tipo de Cambio BCV Bs/USD - USD,Banco Central de Venezuela,https://www.bcv.org.ve/sites/default/files/indicadores_sector_externo/2_1_1_tdc.xlsx,2026-06-26T17:47:00Z
2016-01-19,USD,6.3,6.2842,6.3,VES por USD,daily,bcv_tipo_cambio_usd_usd,Tipo de Cambio BCV Bs/USD - USD,Banco Central de Venezuela,https://www.bcv.org.ve/sites/default/files/indicadores_sector_externo/2_1_1_tdc.xlsx,2026-06-26T17:47:00Z
2016-01-20,USD,6.3,6.2842,6.3,VES por USD,daily,bcv_tipo_cambio_usd_usd,Tipo de Cambio BCV Bs/USD - USD,Banco Central de Venezuela,https://www.bcv.org.ve/sites/default/files/indicadores_sector_externo/2_1_1_tdc.xlsx,2026-06-26T17:47:00Z
2016-01-21,USD,6.3,6.2842,6.3,VES por USD,daily,bcv_tipo_cambio_usd_usd,Tipo de Cambio BCV Bs/USD - USD,Banco Central de Venezuela,https://www.bcv.org.ve/sites/default/files/indicadores_sector_externo/2_1_1_tdc.xlsx,2026-06-26T17:47:00Z
2016-01-22,USD,6.3,6.2842,6.3,VES por USD,daily,bcv_tipo_cambio_usd_usd,Tipo de Cambio BCV Bs/USD - USD,Banco Central de Venezuela,https://www.bcv.org.ve/sites/default/files/indicadores_sector_externo/2_1_1_tdc.xlsx,2026-06-26T17:47:00Z
2016-01-25,USD,6.3,6.2842,6.3,VES por USD,daily,bcv_tipo_cambio_usd_usd,Tipo de Cambio BCV Bs/USD - USD,Banco Central de Venezuela,https://www.bcv.org.ve/sites/default/files/indicadores_sector_externo/2_1_1_tdc.xlsx,2026-06-26T17:47:00Z
2016-01-26,USD,6.3,6.2842,6.3,VES por USD,daily,bcv_tipo_cambio_usd_usd,Tipo de Cambio BCV Bs/USD - USD,Banco Central de Venezuela,https://www.bcv.org.ve/sites/default/files/indicadores_sector_externo/2_1_1_tdc.xlsx,2026-06-26T17:47:00Z
2016-01-27,USD,6.3,6.2842,6.3,VES por USD,daily,bcv_tipo_cambio_usd_usd,Tipo de Cambio BCV Bs/USD - USD,Banco Central de Venezuela,https://www.bcv.org.ve/sites/default/files/indicadores_sector_externo/2_1_1_tdc.xlsx,2026-06-26T17:47:00Z
2016-01-28,USD,6.3,6.2842,6.3,VES por USD,daily,bcv_tipo_cambio_usd_usd,Tipo de Cambio BCV Bs/USD - USD,Banco Central de Venezuela,https://www.bcv.org.ve/sites/default/files/indicadores_sector_externo/2_1_1_tdc.xlsx,2026-06-26T17:47:00Z
2016-01-29,USD,6.3,6.2842,6.3,VES por USD,daily,bcv_tipo_cambio_usd_usd,Tipo de Cambio BCV Bs/USD - USD,Banco Central de Venezuela,https://www.bcv.org.ve/sites/default/files/indicadores_sector_externo/2_1_1_tdc.xlsx,2026-06-26T17:47:00Z
2016-02-01,USD,6.3,6.2842,6.3,VES por USD,daily,bcv_tipo_cambio_usd_usd,Tipo de Cambio BCV Bs/USD - USD,Banco Central de Venezuela,https://www.bcv.org.ve/sites/default/files/indicadores_sector_externo/2_1_1_tdc.xlsx,2026-06-26T17:47:00Z
2016-02-02,USD,6.3,6.2842,6.3,VES por USD,daily,bcv_tipo_cambio_usd_usd,Tipo de Cambio BCV Bs/USD - USD,Banco Central de Venezuela,https://www.bcv.org.ve/sites/default/files/indicadores_sector_externo/2_1_1_tdc.xlsx,2026-06-26T17:47:00Z
2016-02-03,USD,6.3,6.2842,6.3,VES por USD,daily,bcv_tipo_cambio_usd_usd,Tipo de Cambio BCV Bs/USD - USD,Banco Central de Venezuela,https://www.bcv.org.ve/sites/default/files/indicadores_sector_externo/2_1_1_tdc.xlsx,2026-06-26T17:47:00Z
2016-02-04,USD,6.3,6.2842,6.3,VES por USD,daily,bcv_tipo_cambio_usd_usd,Tipo de Cambio BCV Bs/USD - USD,Banco Central de Venezuela,https://www.bcv.org.ve/sites/default/files/indicadores_sector_externo/2_1_1_tdc.xlsx,2026-06-26T17:47:00Z
2016-02-05,USD,6.3,6.2842,6.3,VES por USD,daily,bcv_tipo_cambio_usd_usd,Tipo de Cambio BCV Bs/USD - USD,Banco Central de Venezuela,https://www.bcv.org.ve/sites/default/files/indicadores_sector_externo/2_1_1_tdc.xlsx,2026-06-26T17:47:00Z
2016-02-10,USD,6.3,6.2842,6.3,VES por USD,daily,bcv_tipo_cambio_usd_usd,Tipo de Cambio BCV Bs/USD - USD,Banco Central de Venezuela,https://www.bcv.org.ve/sites/default/files/indicadores_sector_externo/2_1_1_tdc.xlsx,2026-06-26T17:47:00Z
2016-02-11,USD,6.3,6.2842,6.3,VES por USD,daily,bcv_tipo_cambio_usd_usd,Tipo de Cambio BCV Bs/USD - USD,Banco Central de Venezuela,https://www.bcv.org.ve/sites/default/files/indicadores_sector_externo/2_1_1_tdc.xlsx,2026-06-26T17:47:00Z
2016-02-12,USD,6.3,6.2842,6.3,VES por USD,daily,bcv_tipo_cambio_usd_usd,Tipo de Cambio BCV Bs/USD - USD,Banco Central de Venezuela,https://www.bcv.org.ve/sites/default/files/indicadores_sector_externo/2_1_1_tdc.xlsx,2026-06-26T17:47:00Z
2016-02-15,USD,6.3,6.2842,6.3,VES por USD,daily,bcv_tipo_cambio_usd_usd,Tipo de Cambio BCV Bs/USD - USD,Banco Central de Venezuela,https://www.bcv.org.ve/sites/default/files/indicadores_sector_externo/2_1_1_tdc.xlsx,2026-06-26T17:47:00Z
2016-02-16,USD,6.3,6.2842,6.3,VES por USD,daily,bcv_tipo_cambio_usd_usd,Tipo de Cambio BCV Bs/USD - USD,Banco Central de Venezuela,https://www.bcv.org.ve/sites/default/files/indicadores_sector_externo/2_1_1_tdc.xlsx,2026-06-26T17:47:00Z
2016-02-17,USD,6.3,6.2842,6.3,VES por USD,daily,bcv_tipo_cambio_usd_usd,Tipo de Cambio BCV Bs/USD - USD,Banco Central de Venezuela,https://www.bcv.org.ve/sites/default/files/indicadores_sector_externo/2_1_1_tdc.xlsx,2026-06-26T17:47:00Z
2016-02-18,USD,6.3,6.2842,6.3,VES por USD,daily,bcv_tipo_cambio_usd_usd,Tipo de Cambio BCV Bs/USD - USD,Banco Central de Venezuela,https://www.bcv.org.ve/sites/default/files/indicadores_sector_externo/2_1_1_tdc.xlsx,2026-06-26T17:47:00Z
2016-02-19,USD,6.3,6.2842,6.3,VES por USD,daily,bcv_tipo_cambio_usd_usd,Tipo de Cambio BCV Bs/USD - USD,Banco Central de Venezuela,https://www.bcv.org.ve/sites/default/files/indicadores_sector_externo/2_1_1_tdc.xlsx,2026-06-26T17:47:00Z
2016-02-22,USD,6.3,6.2842,6.3,VES por USD,daily,bcv_tipo_cambio_usd_usd,Tipo de Cambio BCV Bs/USD - USD,Banco Central de Venezuela,https://www.bcv.org.ve/sites/default/files/indicadores_sector_externo/2_1_1_tdc.xlsx,2026-06-26T17:47:00Z
2016-02-23,USD,6.3,6.2842,6.3,VES por USD,daily,bcv_tipo_cambio_usd_usd,Tipo de Cambio BCV Bs/USD - USD,Banco Central de Venezuela,https://www.bcv.org.ve/sites/default/files/indicadores_sector_externo/2_1_1_tdc.xlsx,2026-06-26T17:47:00Z
2016-02-24,USD,6.3,6.2842,6.3,VES por USD,daily,bcv_tipo_cambio_usd_usd,Tipo de Cambio BCV Bs/USD - USD,Banco Central de Venezuela,https://www.bcv.org.ve/sites/default/files/indicadores_sector_externo/2_1_1_tdc.xlsx,2026-06-26T17:47:00Z
2016-02-25,USD,6.3,6.2842,6.3,VES por USD,daily,bcv_tipo_cambio_usd_usd,Tipo de Cambio BCV Bs/USD - USD,Banco Central de Venezuela,https://www.bcv.org.ve/sites/default/files/indicadores_sector_externo/2_1_1_tdc.xlsx,2026-06-26T17:47:00Z
2016-02-26,USD,6.3,6.2842,6.3,VES por USD,daily,bcv_tipo_cambio_usd_usd,Tipo de Cambio BCV Bs/USD - USD,Banco Central de Venezuela,https://www.bcv.org.ve/sites/default/files/indicadores_sector_externo/2_1_1_tdc.xlsx,2026-06-26T17:47:00Z
2016-02-29,USD,6.3,6.2842,6.3,VES por USD,daily,bcv_tipo_cambio_usd_usd,Tipo de Cambio BCV Bs/USD - USD,Banco Central de Venezuela,https://www.bcv.org.ve/sites/default/files/indicadores_sector_externo/2_1_1_tdc.xlsx,2026-06-26T17:47:00Z
2016-03-01,USD,6.3,6.2842,6.3,VES por USD,daily,bcv_tipo_cambio_usd_usd,Tipo de Cambio BCV Bs/USD - USD,Banco Central de Venezuela,https://www.bcv.org.ve/sites/default/files/indicadores_sector_externo/2_1_1_tdc.xlsx,2026-06-26T17:47:00Z
2016-03-02,USD,6.3,6.2842,6.3,VES por USD,daily,bcv_tipo_cambio_usd_usd,Tipo de Cambio BCV Bs/USD - USD,Banco Central de Venezuela,https://www.bcv.org.ve/sites/default/files/indicadores_sector_externo/2_1_1_tdc.xlsx,2026-06-26T17:47:00Z
2016-03-03,USD,6.3,6.2842,6.3,VES por USD,daily,bcv_tipo_cambio_usd_usd,Tipo de Cambio BCV Bs/USD - USD,Banco Central de Venezuela,https://www.bcv.org.ve/sites/default/files/indicadores_sector_externo/2_1_1_tdc.xlsx,2026-06-26T17:47:00Z
2016-03-04,USD,6.3,6.2842,6.3,VES por USD,daily,bcv_tipo_cambio_usd_usd,Tipo de Cambio BCV Bs/USD - USD,Banco Central de Venezuela,https://www.bcv.org.ve/sites/default/files/indicadores_sector_externo/2_1_1_tdc.xlsx,2026-06-26T17:47:00Z
2016-03-07,USD,6.3,6.2842,6.3,VES por USD,daily,bcv_tipo_cambio_usd_usd,Tipo de Cambio BCV Bs/USD - USD,Banco Central de Venezuela,https://www.bcv.org.ve/sites/default/files/indicadores_sector_externo/2_1_1_tdc.xlsx,2026-06-26T17:47:00Z
2016-03-08,USD,6.3,6.2842,6.3,VES por USD,daily,bcv_tipo_cambio_usd_usd,Tipo de Cambio BCV Bs/USD - USD,Banco Central de Venezuela,https://www.bcv.org.ve/sites/default/files/indicadores_sector_externo/2_1_1_tdc.xlsx,2026-06-26T17:47:00Z
2016-03-09,USD,6.3,6.2842,6.3,VES por USD,daily,bcv_tipo_cambio_usd_usd,Tipo de Cambio BCV Bs/USD - USD,Banco Central de Venezuela,https://www.bcv.org.ve/sites/default/files/indicadores_sector_externo/2_1_1_tdc.xlsx,2026-06-26T17:47:00Z
2016-03-10,USD,10.0,9.975,10.0,VES por USD,daily,bcv_tipo_cambio_usd_usd,Tipo de Cambio BCV Bs/USD - USD,Banco Central de Venezuela,https://www.bcv.org.ve/sites/default/files/indicadores_sector_externo/2_1_1_tdc.xlsx,2026-06-26T17:47:00Z
2016-03-11,USD,10.0,9.975,10.0,VES por USD,daily,bcv_tipo_cambio_usd_usd,Tipo de Cambio BCV Bs/USD - USD,Banco Central de Venezuela,https://www.bcv.org.ve/sites/default/files/indicadores_sector_externo/2_1_1_tdc.xlsx,2026-06-26T17:47:00Z
2016-03-14,USD,10.0,9.975,10.0,VES por USD,daily,bcv_tipo_cambio_usd_usd,Tipo de Cambio BCV Bs/USD - USD,Banco Central de Venezuela,https://www.bcv.org.ve/sites/default/files/indicadores_sector_externo/2_1_1_tdc.xlsx,2026-06-26T17:47:00Z
2016-03-15,USD,10.0,9.975,10.0,VES por USD,daily,bcv_tipo_cambio_usd_usd,Tipo de Cambio BCV Bs/USD - USD,Banco Central de Venezuela,https://www.bcv.org.ve/sites/default/files/indicadores_sector_externo/2_1_1_tdc.xlsx,2026-06-26T17:47:00Z
2016-03-16,USD,10.0,9.975,10.0,VES por USD,daily,bcv_tipo_cambio_usd_usd,Tipo de Cambio BCV Bs/USD - USD,Banco Central de Venezuela,https://www.bcv.org.ve/sites/default/files/indicadores_sector_externo/2_1_1_tdc.xlsx,2026-06-26T17:47:00Z
2016-03-17,USD,10.0,9.975,10.0,VES por USD,daily,bcv_tipo_cambio_usd_usd,Tipo de Cambio BCV Bs/USD - USD,Banco Central de Venezuela,https://www.bcv.org.ve/sites/default/files/indicadores_sector_externo/2_1_1_tdc.xlsx,2026-06-26T17:47:00Z
2016-03-18,USD,10.0,9.975,10.0,VES por USD,daily,bcv_tipo_cambio_usd_usd,Tipo de Cambio BCV Bs/USD - USD,Banco Central de Venezuela,https://www.bcv.org.ve/sites/default/files/indicadores_sector_externo/2_1_1_tdc.xlsx,2026-06-26T17:47:00Z
2016-03-21,USD,10.0,9.975,10.0,VES por USD,daily,bcv_tipo_cambio_usd_usd,Tipo de Cambio BCV Bs/USD - USD,Banco Central de Venezuela,https://www.bcv.org.ve/sites/default/files/indicadores_sector_externo/2_1_1_tdc.xlsx,2026-06-26T17:47:00Z
2016-03-22,USD,10.0,9.975,10.0,VES por USD,daily,bcv_tipo_cambio_usd_usd,Tipo de Cambio BCV Bs/USD - USD,Banco Central de Venezuela,https://www.bcv.org.ve/sites/default/files/indicadores_sector_externo/2_1_1_tdc.xlsx,2026-06-26T17:47:00Z
2016-03-23,USD,10.0,9.975,10.0,VES por USD,daily,bcv_tipo_cambio_usd_usd,Tipo de Cambio BCV Bs/USD - USD,Banco Central de Venezuela,https://www.bcv.org.ve/sites/default/files/indicadores_sector_externo/2_1_1_tdc.xlsx,2026-06-26T17:47:00Z
2016-03-28,USD,10.0,9.975,10.0,VES por USD,daily,bcv_tipo_cambio_usd_usd,Tipo de Cambio BCV Bs/USD - USD,Banco Central de Venezuela,https://www.bcv.org.ve/sites/default/files/indicadores_sector_externo/2_1_1_tdc.xlsx,2026-06-26T17:47:00Z
2016-03-29,USD,10.0,9.975,10.0,VES por USD,daily,bcv_tipo_cambio_usd_usd,Tipo de Cambio BCV Bs/USD - USD,Banco Central de Venezuela,https://www.bcv.org.ve/sites/default/files/indicadores_sector_externo/2_1_1_tdc.xlsx,2026-06-26T17:47:00Z
2016-03-30,USD,10.0,9.975,10.0,VES por USD,daily,bcv_tipo_cambio_usd_usd,Tipo de Cambio BCV Bs/USD - USD,Banco Central de Venezuela,https://www.bcv.org.ve/sites/default/files/indicadores_sector_externo/2_1_1_tdc.xlsx,2026-06-26T17:47:00Z
2016-03-31,USD,10.0,9.975,10.0,VES por USD,daily,bcv_tipo_cambio_usd_usd,Tipo de Cambio BCV Bs/USD - USD,Banco Central de Venezuela,https://www.bcv.org.ve/sites/default/files/indicadores_sector_externo/2_1_1_tdc.xlsx,2026-06-26T17:47:00Z
2016-04-01,USD,10.0,9.975,10.0,VES por USD,daily,bcv_tipo_cambio_usd_usd,Tipo de Cambio BCV Bs/USD - USD,Banco Central de Venezuela,https://www.bcv.org.ve/sites/default/files/indicadores_sector_externo/2_1_1_tdc.xlsx,2026-06-26T17:47:00Z
2016-04-04,USD,10.0,9.975,10.0,VES por USD,daily,bcv_tipo_cambio_usd_usd,Tipo de Cambio BCV Bs/USD - USD,Banco Central de Venezuela,https://www.bcv.org.ve/sites/default/files/indicadores_sector_externo/2_1_1_tdc.xlsx,2026-06-26T17:47:00Z
2016-04-05,USD,10.0,9.975,10.0,VES por USD,daily,bcv_tipo_cambio_usd_usd,Tipo de Cambio BCV Bs/USD - USD,Banco Central de Venezuela,https://www.bcv.org.ve/sites/default/files/indicadores_sector_externo/2_1_1_tdc.xlsx,2026-06-26T17:47:00Z
2016-04-06,USD,10.0,9.975,10.0,VES por USD,daily,bcv_tipo_cambio_usd_usd,Tipo de Cambio BCV Bs/USD - USD,Banco Central de Venezuela,https://www.bcv.org.ve/sites/default/files/indicadores_sector_externo/2_1_1_tdc.xlsx,2026-06-26T17:47:00Z
2016-04-07,USD,10.0,9.975,10.0,VES por USD,daily,bcv_tipo_cambio_usd_usd,Tipo de Cambio BCV Bs/USD - USD,Banco Central de Venezuela,https://www.bcv.org.ve/sites/default/files/indicadores_sector_externo/2_1_1_tdc.xlsx,2026-06-26T17:47:00Z
2016-04-08,USD,10.0,9.975,10.0,VES por USD,daily,bcv_tipo_cambio_usd_usd,Tipo de Cambio BCV Bs/USD - USD,Banco Central de Venezuela,https://www.bcv.org.ve/sites/default/files/indicadores_sector_externo/2_1_1_tdc.xlsx,2026-06-26T17:47:00Z
2016-04-11,USD,10.0,9.975,10.0,VES por USD,daily,bcv_tipo_cambio_usd_usd,Tipo de Cambio BCV Bs/USD - USD,Banco Central de Venezuela,https://www.bcv.org.ve/sites/default/files/indicadores_sector_externo/2_1_1_tdc.xlsx,2026-06-26T17:47:00Z
2016-04-12,USD,10.0,9.975,10.0,VES por USD,daily,bcv_tipo_cambio_usd_usd,Tipo de Cambio BCV Bs/USD - USD,Banco Central de Venezuela,https://www.bcv.org.ve/sites/default/files/indicadores_sector_externo/2_1_1_tdc.xlsx,2026-06-26T17:47:00Z
2016-04-13,USD,10.0,9.975,10.0,VES por USD,daily,bcv_tipo_cambio_usd_usd,Tipo de Cambio BCV Bs/USD - USD,Banco Central de Venezuela,https://www.bcv.org.ve/sites/default/files/indicadores_sector_externo/2_1_1_tdc.xlsx,2026-06-26T17:47:00Z
2016-04-14,USD,10.0,9.975,10.0,VES por USD,daily,bcv_tipo_cambio_usd_usd,Tipo de Cambio BCV Bs/USD - USD,Banco Central de Venezuela,https://www.bcv.org.ve/sites/default/files/indicadores_sector_externo/2_1_1_tdc.xlsx,2026-06-26T17:47:00Z
2016-04-15,USD,10.0,9.975,10.0,VES por USD,daily,bcv_tipo_cambio_usd_usd,Tipo de Cambio BCV Bs/USD - USD,Banco Central de Venezuela,https://www.bcv.org.ve/sites/default/files/indicadores_sector_externo/2_1_1_tdc.xlsx,2026-06-26T17:47:00Z
2016-04-18,USD,10.0,9.975,10.0,VES por USD,daily,bcv_tipo_cambio_usd_usd,Tipo de Cambio BCV Bs/USD - USD,Banco Central de Venezuela,https://www.bcv.org.ve/sites/default/files/indicadores_sector_externo/2_1_1_tdc.xlsx,2026-06-26T17:47:00Z
2016-04-20,USD,10.0,9.975,10.0,VES por USD,daily,bcv_tipo_cambio_usd_usd,Tipo de Cambio BCV Bs/USD - USD,Banco Central de Venezuela,https://www.bcv.org.ve/sites/default/files/indicadores_sector_externo/2_1_1_tdc.xlsx,2026-06-26T17:47:00Z
2016-04-21,USD,10.0,9.975,10.0,VES por USD,daily,bcv_tipo_cambio_usd_usd,Tipo de Cambio BCV Bs/USD - USD,Banco Central de Venezuela,https://www.bcv.org.ve/sites/default/files/indicadores_sector_externo/2_1_1_tdc.xlsx,2026-06-26T17:47:00Z
2016-04-22,USD,10.0,9.975,10.0,VES por USD,daily,bcv_tipo_cambio_usd_usd,Tipo de Cambio BCV Bs/USD - USD,Banco Central de Venezuela,https://www.bcv.org.ve/sites/default/files/indicadores_sector_externo/2_1_1_tdc.xlsx,2026-06-26T17:47:00Z
2016-04-25,USD,10.0,9.975,10.0,VES por USD,daily,bcv_tipo_cambio_usd_usd,Tipo de Cambio BCV Bs/USD - USD,Banco Central de Venezuela,https://www.bcv.org.ve/sites/default/files/indicadores_sector_externo/2_1_1_tdc.xlsx,2026-06-26T17:47:00Z
2016-04-26,USD,10.0,9.975,10.0,VES por USD,daily,bcv_tipo_cambio_usd_usd,Tipo de Cambio BCV Bs/USD - USD,Banco Central de Venezuela,https://www.bcv.org.ve/sites/default/files/indicadores_sector_externo/2_1_1_tdc.xlsx,2026-06-26T17:47:00Z
2016-04-27,USD,10.0,9.975,10.0,VES por USD,daily,bcv_tipo_cambio_usd_usd,Tipo de Cambio BCV Bs/USD - USD,Banco Central de Venezuela,https://www.bcv.org.ve/sites/default/files/indicadores_sector_externo/2_1_1_tdc.xlsx,2026-06-26T17:47:00Z
2016-04-28,USD,10.0,9.975,10.0,VES por USD,daily,bcv_tipo_cambio_usd_usd,Tipo de Cambio BCV Bs/USD - USD,Banco Central de Venezuela,https://www.bcv.org.ve/sites/default/files/indicadores_sector_externo/2_1_1_tdc.xlsx,2026-06-26T17:47:00Z
2016-04-29,USD,10.0,9.975,10.0,VES por USD,daily,bcv_tipo_cambio_usd_usd,Tipo de Cambio BCV Bs/USD - USD,Banco Central de Venezuela,https://www.bcv.org.ve/sites/default/files/indicadores_sector_externo/2_1_1_tdc.xlsx,2026-06-26T17:47:00Z
2016-05-02,USD,10.0,9.975,10.0,VES por USD,daily,bcv_tipo_cambio_usd_usd,Tipo de Cambio BCV Bs/USD - USD,Banco Central de Venezuela,https://www.bcv.org.ve/sites/default/files/indicadores_sector_externo/2_1_1_tdc.xlsx,2026-06-26T17:47:00Z
2016-05-03,USD,10.0,9.975,10.0,VES por USD,daily,bcv_tipo_cambio_usd_usd,Tipo de Cambio BCV Bs/USD - USD,Banco Central de Venezuela,https://www.bcv.org.ve/sites/default/files/indicadores_sector_externo/2_1_1_tdc.xlsx,2026-06-26T17:47:00Z
2016-05-04,USD,10.0,9.975,10.0,VES por USD,daily,bcv_tipo_cambio_usd_usd,Tipo de Cambio BCV Bs/USD - USD,Banco Central de Venezuela,https://www.bcv.org.ve/sites/default/files/indicadores_sector_externo/2_1_1_tdc.xlsx,2026-06-26T17:47:00Z
2016-05-05,USD,10.0,9.975,10.0,VES por USD,daily,bcv_tipo_cambio_usd_usd,Tipo de Cambio BCV Bs/USD - USD,Banco Central de Venezuela,https://www.bcv.org.ve/sites/default/files/indicadores_sector_externo/2_1_1_tdc.xlsx,2026-06-26T17:47:00Z
2016-05-06,USD,10.0,9.975,10.0,VES por USD,daily,bcv_tipo_cambio_usd_usd,Tipo de Cambio BCV Bs/USD - USD,Banco Central de Venezuela,https://www.bcv.org.ve/sites/default/files/indicadores_sector_externo/2_1_1_tdc.xlsx,2026-06-26T17:47:00Z
2016-05-10,USD,10.0,9.975,10.0,VES por USD,daily,bcv_tipo_cambio_usd_usd,Tipo de Cambio BCV Bs/USD - USD,Banco Central de Venezuela,https://www.bcv.org.ve/sites/default/files/indicadores_sector_externo/2_1_1_tdc.xlsx,2026-06-26T17:47:00Z
2016-05-11,USD,10.0,9.975,10.0,VES por USD,daily,bcv_tipo_cambio_usd_usd,Tipo de Cambio BCV Bs/USD - USD,Banco Central de Venezuela,https://www.bcv.org.ve/sites/default/files/indicadores_sector_externo/2_1_1_tdc.xlsx,2026-06-26T17:47:00Z
2016-05-12,USD,10.0,9.975,10.0,VES por USD,daily,bcv_tipo_cambio_usd_usd,Tipo de Cambio BCV Bs/USD - USD,Banco Central de Venezuela,https://www.bcv.org.ve/sites/default/files/indicadores_sector_externo/2_1_1_tdc.xlsx,2026-06-26T17:47:00Z
2016-05-13,USD,10.0,9.975,10.0,VES por USD,daily,bcv_tipo_cambio_usd_usd,Tipo de Cambio BCV Bs/USD - USD,Banco Central de Venezuela,https://www.bcv.org.ve/sites/default/files/indicadores_sector_externo/2_1_1_tdc.xlsx,2026-06-26T17:47:00Z
2016-05-16,USD,10.0,9.975,10.0,VES por USD,daily,bcv_tipo_cambio_usd_usd,Tipo de Cambio BCV Bs/USD - USD,Banco Central de Venezuela,https://www.bcv.org.ve/sites/default/files/indicadores_sector_externo/2_1_1_tdc.xlsx,2026-06-26T17:47:00Z
2016-05-17,USD,10.0,9.975,10.0,VES por USD,daily,bcv_tipo_cambio_usd_usd,Tipo de Cambio BCV Bs/USD - USD,Banco Central de Venezuela,https://www.bcv.org.ve/sites/default/files/indicadores_sector_externo/2_1_1_tdc.xlsx,2026-06-26T17:47:00Z
2016-05-18,USD,10.0,9.975,10.0,VES por USD,daily,bcv_tipo_cambio_usd_usd,Tipo de Cambio BCV Bs/USD - USD,Banco Central de Venezuela,https://www.bcv.org.ve/sites/default/files/indicadores_sector_externo/2_1_1_tdc.xlsx,2026-06-26T17:47:00Z
2016-05-19,USD,10.0,9.975,10.0,VES por USD,daily,bcv_tipo_cambio_usd_usd,Tipo de Cambio BCV Bs/USD - USD,Banco Central de Venezuela,https://www.bcv.org.ve/sites/default/files/indicadores_sector_externo/2_1_1_tdc.xlsx,2026-06-26T17:47:00Z
2016-05-20,USD,10.0,9.975,10.0,VES por USD,daily,bcv_tipo_cambio_usd_usd,Tipo de Cambio BCV Bs/USD - USD,Banco Central de Venezuela,https://www.bcv.org.ve/sites/default/files/indicadores_sector_externo/2_1_1_tdc.xlsx,2026-06-26T17:47:00Z
2016-05-23,USD,10.0,9.975,10.0,VES por USD,daily,bcv_tipo_cambio_usd_usd,Tipo de Cambio BCV Bs/USD - USD,Banco Central de Venezuela,https://www.bcv.org.ve/sites/default/files/indicadores_sector_externo/2_1_1_tdc.xlsx,2026-06-26T17:47:00Z
2016-05-24,USD,10.0,9.975,10.0,VES por USD,daily,bcv_tipo_cambio_usd_usd,Tipo de Cambio BCV Bs/USD - USD,Banco Central de Venezuela,https://www.bcv.org.ve/sites/default/files/indicadores_sector_externo/2_1_1_tdc.xlsx,2026-06-26T17:47:00Z
2016-05-25,USD,10.0,9.975,10.0,VES por USD,daily,bcv_tipo_cambio_usd_usd,Tipo de Cambio BCV Bs/USD - USD,Banco Central de Venezuela,https://www.bcv.org.ve/sites/default/files/indicadores_sector_externo/2_1_1_tdc.xlsx,2026-06-26T17:47:00Z
